1621913236886-- 相似度：0.014199(D).jpg
1621914558641-- 相似度：0.052673(T).jpg
1621914558712-- 相似度：0.05051(T).jpg
1621914558782-- 相似度：0.060988(T).jpg
1621914558853-- 相似度：0.044707(T).jpg
1621914558924-- 相似度：0.025604(T).jpg
1621914558994-- 相似度：0.015209(T).jpg
1621914559075-- 相似度：0.02305(T).jpg
1621914559146-- 相似度：0.0181(T).jpg
1621914563751-- 相似度：0.102852(D).jpg
1621914563827-- 相似度：0.060579(T).jpg
1621914563897-- 相似度：0.030612(T).jpg
1621914563968-- 相似度：0.012453(T).jpg
1621914564036-- 相似度：0.012821(T).jpg
1621914564106-- 相似度：0.005002(T).jpg
1621914564177-- 相似度：0.002789(T).jpg
1621914564247-- 相似度：0.002606(T).jpg
1621914564318-- 相似度：0.003714(T).jpg
1621914564402-- 相似度：0.003086(T).jpg
1621914564480-- 相似度：0.002727(T).jpg
1621914569029-- 相似度：0.547485(D).jpg
1621914569102-- 相似度：0.735689(T).jpg
1621914569171-- 相似度：0.661502(T).jpg
1621914569242-- 相似度：0.482241(T).jpg
1621914569313-- 相似度：0.551871(T).jpg
1621914569390-- 相似度：0.44677(T).jpg
1621914569462-- 相似度：0.477309(T).jpg
1621914569536-- 相似度：0.322746(T).jpg
1621914569609-- 相似度：0.322746(T).jpg
1621914569691-- 相似度：0.129832(T).jpg
1621914569763-- 相似度：0.132529(T).jpg
1621914574505-- 相似度：0.084426(D).jpg
1621914574577-- 相似度：0.147349(T).jpg
1621914574646-- 相似度：0.051704(T).jpg
1621914574715-- 相似度：0.044332(T).jpg
1621914574786-- 相似度：0.034762(T).jpg
1621914574855-- 相似度：0.046526(T).jpg
1621914574925-- 相似度：0.024282(T).jpg
1621914575003-- 相似度：0.033955(T).jpg
1621914575075-- 相似度：0.033955(T).jpg
1621914575152-- 相似度：0.034321(T).jpg
1621914575226-- 相似度：0.018894(T).jpg
1621914579648-- 相似度：0.51343(D).jpg
1621914579721-- 相似度：0.623981(T).jpg
1621914579792-- 相似度：0.623981(T).jpg
1621914579871-- 相似度：0.332471(T).jpg
1621914579942-- 相似度：0.31932(T).jpg
1621914580025-- 相似度：0.284252(T).jpg
1621914580097-- 相似度：0.24237(T).jpg
1621914580168-- 相似度：0.221436(T).jpg
1621914580250-- 相似度：0.212896(T).jpg
1621914580330-- 相似度：0.231554(T).jpg
1621914580403-- 相似度：0.137793(T).jpg
1621914590244-- 相似度：0.098341(D).jpg
1621914590322-- 相似度：0.046803(T).jpg
1621914590410-- 相似度：0.015271(T).jpg
1621914590481-- 相似度：0.075864(T).jpg
1621914590553-- 相似度：0.085134(T).jpg
1621914590626-- 相似度：0.048974(T).jpg
1621914590697-- 相似度：0.079029(T).jpg
1621914590769-- 相似度：0.074674(T).jpg
1621914590838-- 相似度：0.076331(T).jpg
1621914590920-- 相似度：0.030291(T).jpg
1621914590993-- 相似度：0.032787(T).jpg
1621914601058-- 相似度：0.0024(D).jpg
1621914601133-- 相似度：0.002576(T).jpg
1621914601208-- 相似度：0.001181(T).jpg
1621914601279-- 相似度：0.002776(T).jpg
1621914601352-- 相似度：0.002322(T).jpg
1621914601427-- 相似度：0.001854(T).jpg
1621914601497-- 相似度：0.003615(T).jpg
1621914601575-- 相似度：0.004722(T).jpg
1621914601655-- 相似度：0.003837(T).jpg
1621914601729-- 相似度：0.002803(T).jpg
1621914601801-- 相似度：0.006742(T).jpg
1621914606222-- 相似度：0.375568(D).jpg
1621914606299-- 相似度：0.26015(T).jpg
1621914606369-- 相似度：0.131449(T).jpg
1621914606440-- 相似度：0.136306(T).jpg
1621914606510-- 相似度：0.1124(T).jpg
1621914606578-- 相似度：0.119755(T).jpg
1621914606654-- 相似度：0.227994(T).jpg
1621914606727-- 相似度：0.263588(T).jpg
1621914606800-- 相似度：0.165271(T).jpg
1621914606878-- 相似度：0.19358(T).jpg
1621914606954-- 相似度：0.128569(T).jpg
1621914611529-- 相似度：0.130363(D).jpg
1621914611601-- 相似度：0.078899(T).jpg
1621914611675-- 相似度：0.100666(T).jpg
1621914611746-- 相似度：0.16304(T).jpg
1621914611815-- 相似度：0.263744(T).jpg
1621914611888-- 相似度：0.301823(T).jpg
1621914611957-- 相似度：0.373084(T).jpg
1621914612028-- 相似度：0.337024(T).jpg
1621914612103-- 相似度：0.325098(T).jpg
1621914612180-- 相似度：0.406198(T).jpg
1621914612250-- 相似度：0.399753(T).jpg
1621914616752-- 相似度：0.859556(D).jpg
1621914616831-- 相似度：0.942698(T).jpg
1621914616900-- 相似度：0.837137(T).jpg
1621914616969-- 相似度：0.922238(T).jpg
1621914617046-- 相似度：0.894293(T).jpg
1621914617115-- 相似度：0.796144(T).jpg
1621914617186-- 相似度：0.909716(T).jpg
1621914617255-- 相似度：0.827308(T).jpg
1621914617325-- 相似度：0.921469(T).jpg
1621914617409-- 相似度：0.869101(T).jpg
1621914617480-- 相似度：0.815119(T).jpg
1621914622150-- 相似度：0.21322(D).jpg
1621914622223-- 相似度：0.230676(T).jpg
1621914622293-- 相似度：0.408603(T).jpg
1621914622362-- 相似度：0.494197(T).jpg
1621914622432-- 相似度：0.195345(T).jpg
1621914622502-- 相似度：0.115085(T).jpg
1621914622572-- 相似度：0.106569(T).jpg
1621914622645-- 相似度：0.058772(T).jpg
1621914622716-- 相似度：0.062767(T).jpg
1621914622793-- 相似度：0.032947(T).jpg
1621914622863-- 相似度：0.024604(T).jpg
1621914632761-- 相似度：0.058945(D).jpg
1621914632834-- 相似度：0.043847(T).jpg
1621914632904-- 相似度：0.114902(T).jpg
1621914632975-- 相似度：0.109819(T).jpg
1621914633046-- 相似度：0.062739(T).jpg
1621914633122-- 相似度：0.079634(T).jpg
1621914633194-- 相似度：0.057035(T).jpg
1621914633264-- 相似度：0.049555(T).jpg
1621914633351-- 相似度：0.019965(T).jpg
1621914633423-- 相似度：0.038712(T).jpg
1621914633493-- 相似度：0.030883(T).jpg
1621914638081-- 相似度：0.074664(D).jpg
1621914638158-- 相似度：0.127482(T).jpg
1621914638232-- 相似度：0.049967(T).jpg
1621914638303-- 相似度：0.070117(T).jpg
1621914638372-- 相似度：0.097349(T).jpg
1621914638441-- 相似度：0.12719(T).jpg
1621914638517-- 相似度：0.094124(T).jpg
1621914638588-- 相似度：0.221408(T).jpg
1621914638663-- 相似度：0.221408(T).jpg
1621914638741-- 相似度：0.108346(T).jpg
1621914638812-- 相似度：0.121319(T).jpg
1621914643274-- 相似度：0.101954(D).jpg
1621914643349-- 相似度：0.093549(T).jpg
1621914643419-- 相似度：0.100808(T).jpg
1621914643491-- 相似度：0.11968(T).jpg
1621914643565-- 相似度：0.081916(T).jpg
1621914643636-- 相似度：0.101734(T).jpg
1621914643718-- 相似度：0.059241(T).jpg
1621914643791-- 相似度：0.079171(T).jpg
1621914643861-- 相似度：0.071662(T).jpg
1621914643940-- 相似度：0.113864(T).jpg
1621914644011-- 相似度：0.085413(T).jpg
1621914648689-- 相似度：0.06208(D).jpg
1621914648761-- 相似度：0.068428(T).jpg
1621914648834-- 相似度：0.022179(T).jpg
1621914648903-- 相似度：0.009028(T).jpg
1621914648970-- 相似度：0.005533(T).jpg
1621914649037-- 相似度：0.015005(T).jpg
1621914649111-- 相似度：0.015103(T).jpg
1621914649182-- 相似度：0.019847(T).jpg
1621914649250-- 相似度：0.019847(T).jpg
1621914649319-- 相似度：0.019761(T).jpg
1621914649415-- 相似度：0.031059(T).jpg
1621914654009-- 相似度：0.153192(D).jpg
1621914654086-- 相似度：0.157538(T).jpg
1621914654157-- 相似度：0.11099(T).jpg
1621914654230-- 相似度：0.100221(T).jpg
1621914654302-- 相似度：0.022857(T).jpg
1621914654371-- 相似度：0.010856(T).jpg
1621914654442-- 相似度：0.009455(T).jpg
1621914654511-- 相似度：0.006289(T).jpg
1621914654590-- 相似度：0.006289(T).jpg
1621914654668-- 相似度：0.004656(T).jpg
1621914654741-- 相似度：0.012842(T).jpg
1621914659198-- 相似度：0.004873(D).jpg
1621914659273-- 相似度：0.022477(T).jpg
1621914659346-- 相似度：0.264481(T).jpg
1621914659415-- 相似度：0.213287(T).jpg
1621914659483-- 相似度：0.130452(T).jpg
1621914659559-- 相似度：0.118423(T).jpg
1621914659628-- 相似度：0.187991(T).jpg
1621914659695-- 相似度：0.122101(T).jpg
1621914659766-- 相似度：0.122101(T).jpg
1621914659834-- 相似度：0.01673(T).jpg
1621914659921-- 相似度：0.011404(T).jpg
1621914664598-- 相似度：0.020986(D).jpg
1621914664676-- 相似度：0.014668(T).jpg
1621914664747-- 相似度：0.005729(T).jpg
1621914664819-- 相似度：0.00131(T).jpg
1621914664890-- 相似度：0.004225(T).jpg
1621914664959-- 相似度：7.06E-4(T).jpg
1621914665030-- 相似度：8.53E-4(T).jpg
1621914665098-- 相似度：4.71E-4(T).jpg
1621914665175-- 相似度：4.71E-4(T).jpg
1621914665253-- 相似度：4.46E-4(T).jpg
1621914665322-- 相似度：4.27E-4(T).jpg
1621914669851-- 相似度：0.498484(D).jpg
1621914669930-- 相似度：0.032882(T).jpg
1621914670006-- 相似度：0.01691(T).jpg
1621914670077-- 相似度：0.012183(T).jpg
1621914670150-- 相似度：0.0117(T).jpg
1621914670223-- 相似度：0.039844(T).jpg
1621914670294-- 相似度：0.177363(T).jpg
1621914670375-- 相似度：0.330807(T).jpg
1621914670448-- 相似度：0.278824(T).jpg
1621914670526-- 相似度：0.359924(T).jpg
1621914670599-- 相似度：0.417396(T).jpg
1621914675080-- 相似度：0.527937(D).jpg
1621914675153-- 相似度：0.888551(T).jpg
1621914675223-- 相似度：0.892719(T).jpg
1621914675294-- 相似度：0.615045(T).jpg
1621914675363-- 相似度：0.605984(T).jpg
1621914675438-- 相似度：0.697252(T).jpg
1621914675508-- 相似度：0.560412(T).jpg
1621914675577-- 相似度：0.606046(T).jpg
1621914675648-- 相似度：0.606046(T).jpg
1621914675731-- 相似度：0.558528(T).jpg
1621914675801-- 相似度：0.536712(T).jpg
1621914680526-- 相似度：0.315653(D).jpg
1621914680603-- 相似度：0.19852(T).jpg
1621914680673-- 相似度：0.138898(T).jpg
1621914680744-- 相似度：0.160127(T).jpg
1621914680816-- 相似度：0.047555(T).jpg
1621914680886-- 相似度：0.012929(T).jpg
1621914680965-- 相似度：0.030865(T).jpg
1621914681036-- 相似度：0.025181(T).jpg
1621914681106-- 相似度：0.013783(T).jpg
1621914681188-- 相似度：0.018088(T).jpg
1621914681260-- 相似度：0.017644(T).jpg
1621914685849-- 相似度：0.093058(D).jpg
1621914685925-- 相似度：0.126961(T).jpg
1621914686001-- 相似度：0.067268(T).jpg
1621914686071-- 相似度：0.095766(T).jpg
1621914686142-- 相似度：0.086009(T).jpg
1621914686214-- 相似度：0.083297(T).jpg
1621914686289-- 相似度：0.083297(T).jpg
1621914686360-- 相似度：0.099705(T).jpg
1621914686430-- 相似度：0.099705(T).jpg
1621914686512-- 相似度：0.069683(T).jpg
1621914686582-- 相似度：0.092417(T).jpg
1621914696395-- 相似度：0.006813(D).jpg
1621914696471-- 相似度：0.183388(T).jpg
1621914696540-- 相似度：0.174629(T).jpg
1621914696609-- 相似度：0.174629(T).jpg
1621914696677-- 相似度：0.153011(T).jpg
1621914696756-- 相似度：0.181328(T).jpg
1621914696829-- 相似度：0.102869(T).jpg
1621914696899-- 相似度：0.092545(T).jpg
1621914696974-- 相似度：0.092545(T).jpg
1621914697053-- 相似度：0.031545(T).jpg
1621914697126-- 相似度：0.027738(T).jpg
1621914701656-- 相似度：0.39999(D).jpg
1621914701736-- 相似度：0.349317(T).jpg
1621914701809-- 相似度：0.503534(T).jpg
1621914701881-- 相似度：0.40677(T).jpg
1621914701950-- 相似度：0.42989(T).jpg
1621914702021-- 相似度：0.350914(T).jpg
1621914702091-- 相似度：0.270721(T).jpg
1621914702167-- 相似度：0.459689(T).jpg
1621914702238-- 相似度：0.459689(T).jpg
1621914702309-- 相似度：0.374541(T).jpg
1621914702392-- 相似度：0.45516(T).jpg
1621914707048-- 相似度：0.005643(D).jpg
1621914707131-- 相似度：0.004012(T).jpg
1621914707206-- 相似度：0.005583(T).jpg
1621914707275-- 相似度：0.001549(T).jpg
1621914707350-- 相似度：0.001549(T).jpg
1621914707421-- 相似度：0.002922(T).jpg
1621914707501-- 相似度：0.004157(T).jpg
1621914707572-- 相似度：0.003304(T).jpg
1621914707642-- 相似度：0.003304(T).jpg
1621914707720-- 相似度：0.003431(T).jpg
1621914707791-- 相似度：0.004102(T).jpg
1621914712381-- 相似度：0.772529(D).jpg
1621914712457-- 相似度：0.574854(T).jpg
1621914712529-- 相似度：0.599346(T).jpg
1621914712601-- 相似度：0.617663(T).jpg
1621914712672-- 相似度：0.472122(T).jpg
1621914712740-- 相似度：0.649613(T).jpg
1621914712810-- 相似度：0.552808(T).jpg
1621914712880-- 相似度：0.618464(T).jpg
1621914712949-- 相似度：0.618464(T).jpg
1621914713035-- 相似度：0.592674(T).jpg
1621914713111-- 相似度：0.835801(T).jpg
1621914717632-- 相似度：0.117441(D).jpg
1621914717710-- 相似度：0.182382(T).jpg
1621914717783-- 相似度：0.123168(T).jpg
1621914717853-- 相似度：0.121053(T).jpg
1621914717925-- 相似度：0.236527(T).jpg
1621914717997-- 相似度：0.128326(T).jpg
1621914718069-- 相似度：0.074289(T).jpg
1621914718146-- 相似度：0.149483(T).jpg
1621914718218-- 相似度：0.111949(T).jpg
1621914718309-- 相似度：0.058742(T).jpg
1621914718383-- 相似度：0.051412(T).jpg
1621914722984-- 相似度：0.513601(D).jpg
1621914723055-- 相似度：0.354143(T).jpg
1621914723128-- 相似度：0.416189(T).jpg
1621914723199-- 相似度：0.432963(T).jpg
1621914723273-- 相似度：0.423563(T).jpg
1621914723345-- 相似度：0.457716(T).jpg
1621914723414-- 相似度：0.474436(T).jpg
1621914723487-- 相似度：0.447658(T).jpg
1621914723556-- 相似度：0.447658(T).jpg
1621914723632-- 相似度：0.431849(T).jpg
1621914723711-- 相似度：0.45275(T).jpg
1621914728231-- 相似度：0.877068(D).jpg
1621914728308-- 相似度：0.289021(T).jpg
1621914728379-- 相似度：0.31621(T).jpg
1621914728451-- 相似度：0.440781(T).jpg
1621914728523-- 相似度：0.816407(T).jpg
1621914728595-- 相似度：0.411782(T).jpg
1621914728670-- 相似度：0.401311(T).jpg
1621914728742-- 相似度：0.685897(T).jpg
1621914728816-- 相似度：0.409055(T).jpg
1621914728889-- 相似度：0.264282(T).jpg
1621914728976-- 相似度：0.387349(T).jpg
1621914733591-- 相似度：0.006315(D).jpg
1621914733668-- 相似度：0.001513(T).jpg
1621914733743-- 相似度：0.001565(T).jpg
1621914733814-- 相似度：0.001406(T).jpg
1621914733884-- 相似度：0.002731(T).jpg
1621914733955-- 相似度：0.002114(T).jpg
1621914734024-- 相似度：0.002368(T).jpg
1621914734101-- 相似度：0.004322(T).jpg
1621914734173-- 相似度：0.003055(T).jpg
1621914734252-- 相似度：0.003243(T).jpg
1621914734323-- 相似度：0.001981(T).jpg
1621914738779-- 相似度：0.354784(D).jpg
1621914738854-- 相似度：0.763468(T).jpg
1621914738927-- 相似度：0.642911(T).jpg
1621914738999-- 相似度：0.315928(T).jpg
1621914739071-- 相似度：0.284056(T).jpg
1621914739141-- 相似度：0.312124(T).jpg
1621914739218-- 相似度：0.270902(T).jpg
1621914739291-- 相似度：0.309904(T).jpg
1621914739364-- 相似度：0.205609(T).jpg
1621914739441-- 相似度：0.125805(T).jpg
1621914739515-- 相似度：0.05574(T).jpg
1621914744176-- 相似度：0.911651(D).jpg
1621914744254-- 相似度：0.957732(T).jpg
1621914744323-- 相似度：0.90577(T).jpg
1621914744405-- 相似度：0.909055(T).jpg
1621914744475-- 相似度：0.897281(T).jpg
1621914744544-- 相似度：0.957196(T).jpg
1621914744615-- 相似度：0.887014(T).jpg
1621914744685-- 相似度：0.880177(T).jpg
1621914744764-- 相似度：0.880177(T).jpg
1621914744837-- 相似度：0.841772(T).jpg
1621914744913-- 相似度：0.609938(T).jpg
1621914749431-- 相似度：0.287815(D).jpg
1621914749505-- 相似度：0.568989(T).jpg
1621914749572-- 相似度：0.519733(T).jpg
1621914749642-- 相似度：0.376009(T).jpg
1621914749712-- 相似度：0.480863(T).jpg
1621914749783-- 相似度：0.428283(T).jpg
1621914749851-- 相似度：0.421247(T).jpg
1621914749923-- 相似度：0.463175(T).jpg
1621914749993-- 相似度：0.524776(T).jpg
1621914750069-- 相似度：0.599278(T).jpg
1621914750143-- 相似度：0.56434(T).jpg
1621914754703-- 相似度：0.76463(D).jpg
1621914754776-- 相似度：0.644973(T).jpg
1621914754845-- 相似度：0.624719(T).jpg
1621914754915-- 相似度：0.588183(T).jpg
1621914754984-- 相似度：0.545393(T).jpg
1621914755053-- 相似度：0.564163(T).jpg
1621914755132-- 相似度：0.629994(T).jpg
1621914755202-- 相似度：0.550492(T).jpg
1621914755274-- 相似度：0.550492(T).jpg
1621914755346-- 相似度：0.565949(T).jpg
1621914755422-- 相似度：0.482128(T).jpg
1621914759897-- 相似度：0.010639(D).jpg
1621914759974-- 相似度：0.057752(T).jpg
1621914760045-- 相似度：0.050388(T).jpg
1621914760115-- 相似度：0.009494(T).jpg
1621914760186-- 相似度：0.007205(T).jpg
1621914760255-- 相似度：0.00546(T).jpg
1621914760325-- 相似度：0.005763(T).jpg
1621914760397-- 相似度：0.005605(T).jpg
1621914760466-- 相似度：0.006428(T).jpg
1621914760547-- 相似度：0.003253(T).jpg
1621914760619-- 相似度：0.002408(T).jpg
1621914765298-- 相似度：0.602102(D).jpg
1621914765373-- 相似度：0.539061(T).jpg
1621914765448-- 相似度：0.592231(T).jpg
1621914765521-- 相似度：0.274436(T).jpg
1621914765592-- 相似度：0.185742(T).jpg
1621914765664-- 相似度：0.094805(T).jpg
1621914765735-- 相似度：0.071359(T).jpg
1621914765807-- 相似度：0.050036(T).jpg
1621914765894-- 相似度：0.051151(T).jpg
1621914765967-- 相似度：0.05015(T).jpg
1621914766036-- 相似度：0.032745(T).jpg
1621914770567-- 相似度：0.004163(D).jpg
1621914770639-- 相似度：0.003014(T).jpg
1621914770709-- 相似度：0.001418(T).jpg
1621914770779-- 相似度：0.001502(T).jpg
1621914770851-- 相似度：8.27E-4(T).jpg
1621914770920-- 相似度：5.98E-4(T).jpg
1621914770990-- 相似度：5.31E-4(T).jpg
1621914771073-- 相似度：5.31E-4(T).jpg
1621914771154-- 相似度：8.59E-4(T).jpg
1621914771225-- 相似度：0.002052(T).jpg
1621914771294-- 相似度：8.67E-4(T).jpg
1621914775897-- 相似度：0.379187(D).jpg
1621914775976-- 相似度：0.234098(T).jpg
1621914776051-- 相似度：0.347944(T).jpg
1621914776123-- 相似度：0.243903(T).jpg
1621914776193-- 相似度：0.112795(T).jpg
1621914776267-- 相似度：0.120095(T).jpg
1621914776336-- 相似度：0.086519(T).jpg
1621914776410-- 相似度：0.040481(T).jpg
1621914776481-- 相似度：0.030586(T).jpg
1621914776559-- 相似度：0.055667(T).jpg
1621914776638-- 相似度：0.062875(T).jpg
1621914781148-- 相似度：0.003983(D).jpg
1621914781223-- 相似度：0.283243(T).jpg
1621914781294-- 相似度：0.16566(T).jpg
1621914781366-- 相似度：0.157209(T).jpg
1621914781436-- 相似度：0.161443(T).jpg
1621914781506-- 相似度：0.079268(T).jpg
1621914781576-- 相似度：0.091452(T).jpg
1621914781648-- 相似度：0.029883(T).jpg
